gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR001280	0.68746	1	3.82657712677585	2.05957911808767	105.492779250108	97.0717582791782	0.650097783271564	0.520786019788169	0.431509787161607	0.685141034536076	0.936440853622156	0.840971219875248	0.933548592029943
CARHR001290	0.0442	1	778.245353606537	539.914219247382	554.65040311157	141.273240428748	0.590402990376631	0.79699893552968	0.161977390935104	1.6113705420703e-21	3.83017246013256e-20	1.86135452627909e-20	3.57828683032891e-19
CARHR001310	0.99546	1	653.348695415348	576.351821110326	668.378796160137	565.580175847775	0.531307165147236	0.541653986333552	0.0185933750239425	0.627904447032956	0.880124146223168	0.63511643928109	0.771403697640146
CARHR001320	1	1	0	0	0	7.56422736694932	NA	0	NA	1	1	NA	NA
CARHR001330	0.56266	1	3253.1957088889	7797.41223922656	4320.01103795612	7645.83398240581	0.294390654719019	0.361028496575452	0.0426220247496995	5.28768337433411e-27	1.61904188226401e-25	6.923436965255e-27	1.78848898650749e-25
CARHR001340	0.99971	1	1794.34826406095	1473.93107122212	3361.59965426713	2820.96383758244	0.549019248351836	0.543722625525593	0.0608081924118377	0.632852600350971	0.884999683357883	0.638247928783412	0.774228284730938
CARHR001350	0.7575	1	173.75655582788	78.695324679969	44.6549023237587	37.1389077226594	0.688275941848164	0.545944764015969	0.22611429940298	0.0237532039363734	0.064749653199177	0.0266108930766178	0.062145579496464
CARHR001360	0.99998	1	6436.11890621068	4220.59605561624	8423.84724872962	5461.31090932424	0.603949615736678	0.606679963803185	0.0129557089243213	0.663732384941875	0.916517750282578	0.674043589539819	0.805133446264115
CARHR001370	0.96248	1	4229.16555208868	2536.06595413961	3561.81897147197	2620.8189421818	0.625132421291891	0.576100205319485	0.0633706045616854	1.34884756208796e-08	1.20231163092425e-07	1.38899878022824e-08	1.06899415223152e-07
CARHR001380	0.99799	1	541.353607461273	703.083445536576	1146.87398965323	1257.5962601163	0.435018875528619	0.476975745390553	0.0873902088178807	0.0172258078739971	0.0492126634110839	0.0175644048996833	0.0437990220081778
CARHR001390	0.81866	1	229.652841552346	452.145996688562	412.627952505555	470.136824211054	0.336833723778215	0.467426842788518	0.0818118556740284	2.12190139032939e-07	1.63359008041714e-06	2.5362654448812e-07	1.67360389624853e-06
CARHR001400	0.48255	1	144.128410342281	10.1588472136937	87.8378168004994	18.5822726772029	0.934156278524764	0.825387548832156	0.18252655809753	0.00823284774436985	0.0260557127669057	0.0106211756418821	0.0283553582242026
CARHR001410	1	1	8.4810511734932	0	10.5906491676577	0	1	1	NA	1	1	NA	NA
CARHR001420	0.9987	1	4185.5567158086	3779.23018683633	2763.80185707878	2501.37777704486	0.525507683629134	0.524920714796998	0.035514691617814	0.957451053922747	1	0.961402474160925	1
CARHR001430	0.99265	1	3340.38287461957	1436.24894380864	3076.80198796111	1390.2943645053	0.699317636693788	0.688770007448421	0.016554954946182	0.278275448748371	0.481065095999923	0.281342144973559	0.421804472257968
CARHR001460	0.99911	1	279.880612413992	230.061381573888	130.086615914115	113.100439396223	0.548847939008223	0.534924096794986	0.0584280655809011	0.754378909105816	1	0.779079602257843	0.887128866496615
CARHR001480	0.99467	1	172.203714326595	284.148209123227	297.356297262388	331.689290564377	0.377348501184809	0.472710250285196	0.068376140304846	0.00191523294208363	0.00724242343926617	0.00215346458048923	0.00701008409822345
CARHR001490	0.6636	1	216.85756020767	71.1166856772205	230.072409552393	185.283041710612	0.753044979912379	0.553916913460009	0.242538538435631	5.47195692301081e-08	4.51557414054225e-07	1.06249901551235e-07	7.37222704925892e-07
CARHR001500	0.88624	1	36.94158668086	14.0584955619321	43.5175873347924	17.535324346298	0.724343668800279	0.712784798243634	0.202775003311179	1	1	0.999999999999998	1
CARHR001520	1	1	2.9420498500381	23.3904470748353	20.6374793422487	0	0.111726960737213	1	NA	1.81408828311353e-10	1.96654499539135e-09	8.98321834416665e-09	7.07530570840254e-08
CARHR001530	1	1	0	2.17378951978733	18.1167266527445	2.94443126871356	0	0.860196135478684	NA	0.0395256916996047	0.0991521493206087	0.0399708120921424	0.0873059318649654
CARHR001550	0.9996	1	141.640442331641	255.037328190125	135.141633419843	270.321996658659	0.357066750035768	0.333301493388391	0.170897023371162	0.503982893563008	0.752730417329094	0.526333540352921	0.674362530989025
CARHR001560	0.99071	1	2265.42636702842	3095.62875234548	2282.40965253468	3664.72969041309	0.422570989587772	0.383782777049138	0.0747395875596819	2.82539543623701e-05	0.000157190999594067	2.90008431529786e-05	0.000139415631398379
CARHR001570	0.84616	1	2.02482254384975	3.40947177164517	3.93335977680724	9.67936820285957	0.372600824743027	0.288947210484369	0.373029739318147	1	1	0.999999999999999	1
CARHR001580	0.79024	1	382.277570765583	572.702644015727	487.78883280244	597.108974842426	0.400298943212268	0.449617308990004	0.0609089413909362	0.0249023919681753	0.0673264820764471	0.0276315637948344	0.0641690230076437
CARHR001590	0.70968	1	26.4227071492915	111.659066369033	22.0068022996658	71.0288258425957	0.191355502439176	0.236541664081797	0.0883570400387856	0.410559013075752	0.648340101284427	0.507345913539508	0.656650258602911
CARHR001600	0.92517	1	21.83468669312	773.783920099263	10.4686108087713	515.687547818429	0.0274436601993871	0.0198963950856055	0.0247150121947092	0.364384927481091	0.592108265838	0.491514093625135	0.641090837060804
CARHR001610	1	1	9.08460945678963	5.66550442530008	6.3114150402286	0	0.615900970623732	1	NA	0.122936016511868	0.251832282726735	0.198879509730965	0.321867292334906
CARHR001620	6e-05	0.00953955555555555	2.8732874161474	50.7493226369395	2.83504301827057	4.12297364856171	0.0535835054150258	0.407449874586354	0.360261357906237	0.0165575838015097	0.0476205250858373	0.0205376031146155	0.0498927130967669
CARHR001640	0.99739	1	467.129926669882	320.50192827014	486.188864731471	308.906024879146	0.593081556745129	0.611485334749885	0.0968819166974906	0.472255198435904	0.718033971752373	0.48603409901765	0.635958306558522
CARHR001650	1	1	38.3877556621023	42.7001724542269	105.951953372244	80.0258856355158	0.473409008638512	0.569702035132385	0.380290627272427	0.142973284584768	0.284511733404557	0.187358145474423	0.307795414055813
CARHR001660	0.94428	1	3968.50137187019	1791.11928682919	1067.97241545877	541.685787844462	0.689021310088562	0.663477757742079	0.058879215681761	0.0524267942854585	0.125277121820703	0.0551692301614536	0.114441384705851
CARHR001670	0.87139	1	66.0606449272941	180.634367992261	61.8908976014184	106.786483123219	0.267782652537187	0.366918773196117	0.186249551366984	0.0396558459358346	0.0994128798372755	0.041250740103216	0.0895637487484582
CARHR001680	0.65841	1	700.764232434237	1098.18553630078	527.270908280639	607.282908055703	0.389540744612897	0.464738561263918	0.0723661962737591	6.40834210507114e-05	0.000332644872897816	6.82804743798573e-05	0.000306000174241519
CARHR001690	0.74285	1	364.256779747563	54.2235168666945	282.030295141143	51.53715692576	0.870427551057019	0.84549704533096	0.0705855068838575	0.342621371824678	0.565172542641015	0.383501675528254	0.535336311878786
CARHR001700	0.39655	1	121.770715485864	83.0069829286283	103.424041031505	136.511488154501	0.594648325616917	0.431049296377142	0.0972540587293435	0.000604373500104812	0.00258549292522875	0.000824756654506235	0.00297658752110546
CARHR001710	0.34229	1	91.6112836992769	176.41944568554	488.055306795006	416.629281495002	0.341793957392658	0.539475650533083	0.220855730541555	1.55050888656496e-08	1.36671452468571e-07	1.9547308600686e-08	1.46774299839833e-07
CARHR001720	0.11583	1	247.419448821663	107.96667977895	1597.69486048004	1100.14346668455	0.696198947876539	0.592212974511043	0.182179698808844	0.000169422383490018	0.000813530657545806	0.000206755779820257	0.000846860498155674
CARHR001740	1	1	2.04232365093122	1.85905480311895	10.3978284413746	0	0.523487704406376	1	NA	0.0659340659340659	0.15116522016757	0.132639332349768	0.233579829390227
CARHR001750	0.9125	1	73.8942773448152	44.5674108338762	46.2627577492711	30.586588602191	0.623782072338449	0.601992859349687	0.131857810299279	0.76531358093975	1	0.876643450123145	0.959995049312911
CARHR001760	0.87515	1	4.38312720969828	33.3129162536769	6.22674046009019	13.7533694160485	0.116275524086682	0.311646957834126	0.391181182377824	0.141002932377595	0.281410710269719	0.142897588578484	0.247710947086865
CARHR001770	0.76934	1	137.195627384952	392.162121362108	388.757402500931	1741.80992708507	0.259173739705674	0.182466612109589	0.159060731742248	0.000118031269970547	0.000585086184445222	9.43111077541848e-05	0.000411601105259804
CARHR001780	1	1	0	7.59166089852378	12.1605121207285	39.5573651343034	0	0.235131694612337	NA	0.338132236626877	0.559832638611485	0.309090581086911	0.453718726906656
CARHR001790	0.9995	1	283.806851073314	256.473590664724	7.11145159561013	44.0324105485681	0.525295437607051	0.139047997109847	0.326985668846777	4.16116421408236e-08	3.49160393631993e-07	2.82744894622136e-07	1.85297248778312e-06
CARHR001800	0.14801	1	4055.82099788691	1891.79715378758	4417.3732392214	3063.4172471022	0.681923569142554	0.590495516121893	0.0510118320326968	9.27472517504581e-28	2.93185126888341e-26	1.30893157546073e-27	3.50062200460717e-26
CARHR001810	0.99674	1	9842.79431712133	2326.54828560841	7498.68760242694	1709.15480245074	0.808818901598963	0.814380532670135	0.0292845862953382	0.3060672648944	0.518379844842847	0.3118796069134	0.456780424525014
CARHR001820	1	1	4.04013887857345	0	0	3.82746080728898	1	0	NA	0.0285714285714286	0.075366491687003	0.0364948182702049	0.0809482577219108
CARHR001830	0.84987	1	245.323395942849	2697.20572924502	140.924256944143	1887.76108774094	0.0833716118025462	0.0694658032175112	0.0250655622760778	0.0754129731314339	0.168902921527421	0.0807780880737275	0.15593257569128
CARHR001840	1	1	0	453.141411971462	0	486.456300704972	0	0	0	1	1	NA	NA
CARHR001850	1	1	0	3.5326016429901	0	0	0	NA	NA	1	1	NA	NA
CARHR001860	1	1	0	4.46999383483976	0	0	0	NA	NA	1	1	NA	NA
CARHR001870	0.98212	1	12574.4841133227	13944.9249910518	8278.66358366024	9954.99513532894	0.474161549521421	0.454031947797649	0.0173846897156318	2.85080832149137e-05	0.00015844380329537	2.85330968561729e-05	0.000137312225304673
CARHR001880	1	1	0	28.6010809078895	0	0	0	NA	NA	1	1	NA	NA
CARHR001890	1	1	0	0	1.68856354054856	0	NA	1	NA	1	1	NA	NA
CARHR001900	0.4647	1	2486.05048140476	993.962150318826	3245.58717816926	843.207735821753	0.714379729183186	0.793775977137794	0.0497853047329256	1.21881835205622e-15	2.03111157674958e-14	1.21830072858234e-15	1.73772682745085e-14
CARHR001910	0.94749	1	3436.2467875888	9859.53822792091	3015.88616393961	9323.19899974823	0.258446325928132	0.244417322996921	0.0235378412302109	0.00994239971381941	0.0306746683135575	0.0101220888487877	0.0272026463431435
CARHR001920	1	1	0	0	2.84298963459707	0	NA	1	NA	1	1	NA	NA
CARHR001930	0.65921	1	5.11524055504232	2.7889643505594	34.4443827478344	22.1696515693935	0.647154345836498	0.608407140795349	0.293904399057945	1	1	1	1
CARHR001940	0.99589	1	91.9415679207297	60.8510007406971	599.318373117142	261.750952041391	0.601741097268043	0.69601640147476	0.0602921631905116	0.0237978393439981	0.0648630887212159	0.0270034834417153	0.0628790460782375
CARHR001960	0.99995	1	415.109972376123	441.663855002337	508.742056901064	550.272682115233	0.484503563380628	0.480391856843869	0.0438652437366379	0.890340601113018	1	0.894117228955402	0.972645294066153
CARHR001990	0.8538	1	103.813664964999	0	41.8047265465114	1.33513540862074	1	0.969051004149959	0.0332867723775574	0.292517006802721	0.500126257289596	0.397494545565857	0.549220164538876
CARHR002000	1	1	0	16.2018304815702	0	26.9382068873379	0	0	0	1	1	NA	NA
CARHR002010	0.45702	1	3.15108238521055	7.70347815401535	5.77436236664276	102.44526169186	0.290300318822053	0.0533578121055122	0.191619584067476	0.0367122241263502	0.0931211508683504	0.0263055380710499	0.0616167588047545
CARHR002020	1	1	0	2.38051878247604	12.8467082047499	12.5997793028723	0	0.504851925080105	NA	0.484126984126984	0.731509749186167	0.415435592819725	0.567626723592751
CARHR002030	0.83192	1	33.3050421429974	42.1372453600148	47.4908359625273	34.1975282170676	0.441463842697872	0.581365980816031	0.252360632739953	0.108670785677546	0.22780640138518	0.111098069931477	0.201851462780988
CARHR002040	0.4297	1	103.599903079436	231.464829775512	114.606152035974	142.444900286929	0.30919369578739	0.445849767975303	0.0907406023177121	0.000793042505411405	0.0033007299468975	0.000866512673989037	0.00311000581984698
CARHR002050	0.54474	1	1126.28525528094	1813.90563761797	1470.95091520935	1806.79248564612	0.383065350620981	0.448769392633188	0.0398908967760821	1.69695344277206e-07	1.32208380020543e-06	1.79732920388e-07	1.20702470095132e-06
CARHR002060	0.47822	1	10850.9292898387	11542.5583583826	10928.6850021928	15139.0581329917	0.484557361510437	0.419241702111218	0.0445988060541386	5.01213294531385e-47	2.80157347755772e-45	5.03383347492712e-47	2.41544315501384e-45
CARHR002070	1	1	34.4374051745732	12.985920431053	0	0	0.726170185974634	NA	NA	1	1	NA	NA
CARHR002080	1	1	22.9039442910572	13.7674632109187	0	0	0.624572271730314	NA	NA	1	1	NA	NA
CARHR002090	1	1	13.7453007281742	0	0	0	1	NA	NA	1	1	NA	NA
CARHR002100	0.94863	1	30.9488058286677	0	57.3261681142483	2.16103154924467	1	0.96367232679519	0.0185967191216274	0.543320848938826	0.794782164630475	0.728120567409619	0.848059474760557
CARHR002110	1	1	4.1108125951411	0	0	0	1	NA	NA	1	1	NA	NA
CARHR002130	0.90743	1	1694.31884553291	325.862554506786	1182.07296237496	303.375667672754	0.838696389096354	0.795768321074146	0.0504028281845375	0.00132974265009203	0.00524565268178189	0.00124550541435502	0.00430152859658471
CARHR002140	0.30417	1	7950.80279893128	1181.91018121467	16165.0699294968	5603.08082699223	0.870584985668106	0.74260189165026	0.0894001321293212	3.20982971110463e-146	8.30069697821082e-144	1.35812782005152e-135	2.87196657389035e-133
CARHR002150	1	1	0	8.07370979471058	17.9883482929513	42.131739118995	0	0.299206955068014	NA	0.098645338803075	0.210720894911346	0.165702306277	0.278826938397557
CARHR002160	0.68253	1	505.736503315358	92.1585070280439	466.596933121472	140.177526998577	0.845861722486842	0.768979190437838	0.0636854564026742	0.000766582073914353	0.00320551678053724	0.000937735486843825	0.00333665771155191
CARHR002180	0.99967	1	820.576842381874	643.709872594206	508.551246566786	414.347874941564	0.560393558166837	0.55103665689445	0.0340790436295635	0.672507769646683	0.924945967428964	0.684852107786831	0.814390476975306
CARHR002190	0.76753	1	1.96422613758392	128.60039906026	9.29133269088252	88.364037369207	0.015044091265973	0.0951441040586437	0.0847881697161144	0.0100691507525226	0.0310211356038676	0.0140472977931464	0.0361335442243508
CARHR002200	0.99539	1	133.468523501207	151.360280639632	144.415293058207	192.143945651065	0.468592086056056	0.429093236638073	0.139814318203581	0.331578567829437	0.55183394431969	0.365068819066698	0.515301268514977
CARHR002210	0.00108	0.109344905660377	2125.38434784473	1446.202527653	999.749703696326	1467.56014875773	0.595081240337613	0.405198278076809	0.0984042551666397	7.50915991413792e-48	4.34438297566189e-46	1.4061572846283e-47	6.87429472533608e-46
CARHR002220	0.98273	1	610.89792333943	834.02039479365	564.728115115862	900.095621895685	0.422790628143428	0.385526327056926	0.0657483591467313	0.0414550415132902	0.10316417519319	0.0443924955805872	0.0953267120827204
CARHR002230	0.89678	1	1905.61184740954	1264.23730659774	2740.95859096661	1591.81420433602	0.601167990912277	0.632610736925375	0.101103313551414	0.00607192695177881	0.0199725195162038	0.00602217932582351	0.0172580134288412
CARHR002240	0.98147	1	1665.91190616238	1578.09375460618	795.600552564269	689.835286033732	0.513535449801804	0.535600752244662	0.0131338849716086	0.15848370040162	0.308873884487661	0.16805649226772	0.281996251003945
CARHR002250	0.8331	1	516.730402204548	122.996492230767	745.980022925408	119.465865909295	0.807735936536894	0.861960328831012	0.105609645380606	0.00455623885513626	0.0155526575678506	0.00581438134102311	0.0167276766191859
CARHR002260	0.99698	1	1081.36796119088	1730.3217881597	885.823434947665	1328.98115719577	0.384597184465549	0.399955570839045	0.0336741532620964	0.26880727891678	0.468090169939134	0.280799577097253	0.421164627553868
CARHR002270	0.03656	1	10907.7472822561	5196.52944090803	11340.522564364	4558.11478339704	0.677319911335513	0.713301543793062	0.148539155600782	2.63672747458411e-12	3.40521772048576e-11	2.9646793172952e-12	3.29155421638159e-11
CARHR002280	0.81182	1	73.4594525434955	72.8701404149536	231.456774775149	122.249758252384	0.502013646442348	0.654375175923405	0.112214377174952	0.00172495495176622	0.00661032549271742	0.00209080351128503	0.00683996270124655
CARHR002290	0.97044	1	47.8192369845945	52.4518046561018	36.4642814681539	30.6593566856282	0.476899772877062	0.543240540457793	0.135708114879079	0.528682607050824	0.778870226392396	0.494202846368147	0.643624531942934
CARHR002300	0.94369	1	86.1861064706958	33.3983875017965	88.1042545952193	34.0008796391996	0.720713059090428	0.721544226191797	0.154380567964648	1	1	0.999999999999999	1
CARHR002310	1	1	0	0	9.0137645462011	0	NA	1	NA	1	1	NA	NA
CARHR002320	0.72458	1	447.543517035327	455.996697848936	211.142923605021	298.118807031027	0.495322188943913	0.414605910680372	0.0574270512818368	0.0038565145789293	0.0134137463818082	0.00417674788862855	0.0125199171093784
CARHR002330	0.9999	1	365.573317000469	296.260712778616	180.185475703323	148.153767934232	0.552364037736915	0.548778372353884	0.0448837736949519	0.945888424661374	1	0.968938162262099	1
CARHR002350	0.65085	1	63.5803072620215	43.6227399938705	26.0382783098223	46.2005794484531	0.593083022260144	0.36044698266065	0.2201730578397	0.00370257792042853	0.0129328124465546	0.00368017179829296	0.0112162903173715
CARHR002360	0.2233	1	210.827010797281	417.919869563766	78.7504195132898	180.110335928548	0.335313012887185	0.304219229287477	0.300131965755823	0.387864329218129	0.621138548260682	0.412606399830167	0.564889716665565
CARHR002370	0.84018	1	103.580227334585	391.065383681039	75.6482329605267	254.508631284601	0.209402903872755	0.229128154380461	0.0744638557272272	0.547305153543381	0.798705317898771	0.557298184260027	0.703235484385126
CARHR002380	0.99881	1	603.902522756723	217.540712311705	379.814729269796	140.671947820149	0.735172556027461	0.729729973864749	0.0364242237467558	0.84953767964842	1	0.875804968892949	0.959365688729501
CARHR002390	1	1	1.50742936140162	0	3.81994159633459	0	1	1	NA	1	1	NA	NA
CARHR002400	0.43236	1	52.3007856174507	133.297908463204	167.244160494891	276.831009089072	0.281795008723082	0.376612276366579	0.174190004012071	0.0273223101894006	0.0727690862272359	0.0289150785868196	0.0667321851751144
CARHR002410	0.99024	1	567.325271439693	430.344971105398	233.324021238427	192.083232876582	0.568650088221963	0.548472126371752	0.0236967098419784	0.48395503259104	0.731418871957054	0.519513569353424	0.667364114732031
CARHR002420	1	1	8.59834119941315	0	18.5617461014149	30.903319942943	1	0.375249597054406	NA	0.000549664228558717	0.00237431938051606	0.00253988009616591	0.00809929150076683
CARHR002430	0.99998	1	1655.3725739427	1318.41025360663	737.580020700536	591.884501165767	0.556655502415043	0.554794812925975	0.0180621080969607	0.92068800596764	1	0.935988839443997	1
CARHR002440	0.87015	1	469.968391191729	749.827660044729	213.431009907416	280.037816429129	0.385284401204071	0.43251163704079	0.0583732084645343	0.0811180337635146	0.179607744656497	0.0795461861137479	0.15404397195875
CARHR002450	0.76763	1	84.9169399941478	22.4700949681355	107.124753122754	49.4052910811919	0.790755979285326	0.684371832050205	0.129692022493567	0.0657385813107484	0.150765349850828	0.0773172288644423	0.150416252046293
CARHR002460	0.99905	1	85.792420729872	56.6426203185504	94.5217962814212	61.6371419826339	0.602326647279906	0.605292257568956	0.0457764335389793	1	1	0.999999999999999	1
CARHR002470	0.90217	1	636.299157785021	661.524558022178	465.48934439723	566.491331993778	0.490281653844849	0.451064012191698	0.0359393351973254	0.0660044289328781	0.151278063279797	0.0655347587784197	0.131998573833685
CARHR002490	0.99073	1	685.102883575596	1446.65337426544	837.404254192881	1960.13463470205	0.321379557843748	0.299336054814833	0.113014077598868	0.0991762375376418	0.211539179420445	0.103442486898087	0.190424644875859
CARHR002500	0.68773	1	1238.90860007465	695.694178989155	734.682540901291	543.915425045857	0.640394303927436	0.574600117056388	0.0395594376100698	0.000212889167391304	0.00100229284687145	0.000204714462841932	0.000840012910930364
CARHR002510	1	1	0	0	18.0478046439199	8.95512039123615	NA	0.668364801976928	NA	1	1	NA	NA
CARHR002520	1	1	15.3131401492265	4.00836930276404	2.56904549737679	22.4125076499227	0.792543677152973	0.102837701172095	NA	9.41253527318464e-06	5.66388161210079e-05	1.4819870964559e-05	7.51081174340497e-05
CARHR002530	0.99624	1	201.703556490555	251.900271077253	122.480660465067	152.088383051512	0.444668991379714	0.446083283448053	0.0712940429802273	1	1	0.999999999999996	1
CARHR002540	0.97239	1	925.741912168932	83.8761719642186	1021.30775717621	94.9026402019876	0.916922870853453	0.914977821004983	0.0998961133115445	0.876113090765331	1	0.933760002950254	0.99943260630059
CARHR002550	0.64636	1	667.793122462663	415.155366020685	489.592030614237	412.333548240352	0.616643478027193	0.542829743487262	0.0477867652383901	0.000995190482725892	0.00405250778243759	0.00105544087539937	0.00370975024352783
CARHR002560	0.55179	1	187.559299261395	224.17884651507	104.381996696586	208.311623665901	0.455530538487493	0.333815562260536	0.075577254847514	0.000990737821073911	0.00403667361266713	0.00123090017028549	0.0042581606423458
CARHR002570	0.07033	1	42.8465843033649	2.21260718978353	21.8050392774259	13.066483759794	0.950895541698302	0.62529644186038	0.186139671377335	0.000288445677296931	0.0013240372150345	0.000712878665420176	0.00261391430123626
CARHR002580	0.81188	1	1340.16471637859	1379.72965261784	855.008915253746	1074.49842835106	0.492726751323462	0.443122913259492	0.0410986321207234	0.000934246412272569	0.00382465477646737	0.000938116579970785	0.00333736074400405
CARHR002590	0.99738	1	536.058993017116	391.321810982162	340.499373676877	263.562029875069	0.578035463647071	0.563683379992007	0.0325640650358335	0.561398508126577	0.812155947109402	0.615673795588621	0.754236688890176
CARHR002620	0.9542	1	164.211203516006	78.7276977834821	292.948857122058	172.273711304172	0.675936223625096	0.629696143317068	0.0737470070823417	0.247614084543374	0.438912272742504	0.254923162171249	0.390600103399304
CARHR002630	1	1	7.79690897879022	6.67633694562605	0	13.9358829393599	0.53871184249256	0	NA	0.00219890054972514	0.00816701875744945	0.00517082285273957	0.0151335956562395
CARHR002640	0.9976	1	3349.83893644304	2040.95772049938	3727.05335566979	2391.90631744359	0.621399609300607	0.609099185936199	0.0632926560089088	0.179124165092048	0.339710515846656	0.182208769877888	0.300994521664027
CARHR002650	1	1	0	21.8144370823728	0	0	0	NA	NA	1	1	NA	NA
CARHR002660	1	1	10.723359266494	0	0	0	1	NA	NA	1	1	NA	NA
CARHR002670	1	1	7.94964971026462	0	16.222094817007	0	1	1	NA	1	1	NA	NA
CARHR002690	0.73336	1	76.997554580956	18.5825628411046	190.139775187856	38.9377739631334	0.805581293031393	0.830023613804822	0.238730413097374	0.633976852413517	0.886378267340003	0.714174059932985	0.837015496161711
CARHR002710	0.92417	1	265.571165804593	99.5757109822217	150.775253597456	39.7767103996668	0.727299568167038	0.79125531133194	0.471404520791032	0.122497715116329	0.251126165927113	0.12163587952204	0.217487966275472
CARHR002720	0.97832	1	1611.97904449845	1476.44963185434	1737.54563685905	1465.06071374475	0.521941483331284	0.542541120150926	0.0392561259007708	0.105770569335009	0.222574460804571	0.10700844524369	0.195799938142847
CARHR002730	0.9773	1	298.256097780102	257.44333133308	279.783538976429	301.264860204758	0.536721979822936	0.481515032776444	0.114316473655518	0.065963027886786	0.15119931979517	0.0715762846856635	0.141487642749291
CARHR002740	0.97811	1	373.900211771805	493.755149733173	243.561484006447	367.871444787553	0.430931713627934	0.398345382684658	0.0386184776097536	0.218907825785379	0.39808841588218	0.230947829849893	0.361789752231041
CARHR002750	0.57568	1	741.976683943854	586.22101526394	500.746129301524	553.04340138627	0.558634218675734	0.475186092401861	0.0612463536075675	6.1347590646718e-05	0.000320069199232172	6.11963348951551e-05	0.000277189675318379
CARHR002760	0.99991	1	2935.54746545235	2391.40985459527	1109.57457793735	845.572615972829	0.551073960064337	0.567514600124948	0.0648696004591706	0.221065291255944	0.401433621955801	0.220713495662704	0.348943374086928
CARHR002770	0.09296	1	56.9111834543444	2.39911927638412	163.618980468216	68.9010626756048	0.959549704420221	0.703676888478008	0.131850170320665	5.02393479320104e-06	3.16971594359986e-05	8.69732902664459e-05	0.000383368684381444
CARHR002780	0.90585	1	133.668334980044	378.490443911222	124.020080221561	323.725680137043	0.260990029829055	0.276987726521927	0.0840794411723019	0.610128887222769	0.861622898568953	0.627700026069916	0.765111475055203
CARHR002790	0.96411	1	357.783337486257	583.160887085077	394.147059622556	1000.82611428019	0.380238624291735	0.282548128520524	0.15720852339571	8.33121540259523e-07	5.87261764864709e-06	9.0417420014795e-07	5.49759679167189e-06
